FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,MARITAL_STATUS,Stato civile,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,062016,Castelfranco in Miscano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,392,,
A,Annuale,062016,Castelfranco in Miscano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,381,,
A,Annuale,062016,Castelfranco in Miscano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,373,e,Dato stimato
A,Annuale,062016,Castelfranco in Miscano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,792,,
A,Annuale,062016,Castelfranco in Miscano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,772,,
A,Annuale,062016,Castelfranco in Miscano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,762,e,Dato stimato
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,670,,
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,666,,
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,673,e,Dato stimato
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,666,,
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,668,,
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,663,e,Dato stimato
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1336,,
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1334,,
A,Annuale,062017,Castelpagano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1336,e,Dato stimato
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,549,,
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,544,,
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,539,e,Dato stimato
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,594,,
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,602,,
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,584,e,Dato stimato
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1143,,
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1146,,
A,Annuale,062018,Castelpoto,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1123,e,Dato stimato
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1162,,
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1152,,
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1147,e,Dato stimato
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1252,,
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1240,,
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1214,e,Dato stimato
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2414,,
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2392,,
A,Annuale,062019,Castelvenere,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2361,e,Dato stimato
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,471,,
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,463,,
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,451,e,Dato stimato
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,520,,
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,499,,
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,481,e,Dato stimato
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,991,,
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,962,,
A,Annuale,062020,Castelvetere in Val Fortore,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,932,e,Dato stimato
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,982,,
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,957,,
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,952,e,Dato stimato
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,951,,
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,934,,
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,933,e,Dato stimato
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1933,,
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1891,,
A,Annuale,062021,Cautano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1885,e,Dato stimato
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1565,,
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1597,,
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1631,e,Dato stimato
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1611,,
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1583,,
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1574,e,Dato stimato
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3176,,
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3180,,
A,Annuale,062022,Ceppaloni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3205,e,Dato stimato
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1765,,
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1758,,
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1744,e,Dato stimato
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1841,,
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1821,,
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1799,e,Dato stimato
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3606,,
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3579,,
A,Annuale,062023,Cerreto Sannita,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3543,e,Dato stimato
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1084,,
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1041,,
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1037,e,Dato stimato
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1091,,
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1081,,
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1058,e,Dato stimato
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2175,,
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2122,,
A,Annuale,062024,Circello,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2095,e,Dato stimato
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1048,,
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1042,,
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1022,e,Dato stimato
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1119,,
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1114,,
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1100,e,Dato stimato
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2167,,
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2156,,
A,Annuale,062025,Colle Sannita,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2122,e,Dato stimato
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1898,,
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1891,,
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1882,e,Dato stimato
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1866,,
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1846,,
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1844,e,Dato stimato
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3764,,
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3737,,
A,Annuale,062026,Cusano Mutri,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3726,e,Dato stimato
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1271,,
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1279,,
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1284,e,Dato stimato
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1378,,
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1373,,
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1368,e,Dato stimato
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2649,,
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2652,,
A,Annuale,062027,Dugenta,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2652,e,Dato stimato
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1063,,
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1048,,
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1033,e,Dato stimato
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1038,,
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1018,,
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1017,e,Dato stimato
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2101,,
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2066,,
A,Annuale,062028,Durazzano,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,2050,e,Dato stimato
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1664,,
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1638,,
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1596,e,Dato stimato
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1684,,
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1641,,
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1606,e,Dato stimato
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3348,,
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3279,,
A,Annuale,062029,Faicchio,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3202,e,Dato stimato
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1514,,
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1500,,
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1494,e,Dato stimato
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1617,,
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,1609,,
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,1587,e,Dato stimato
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,3131,,
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,3109,,
A,Annuale,062030,Foglianise,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,3081,e,Dato stimato
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,649,,
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,656,,
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,644,e,Dato stimato
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,670,,
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,671,,
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,652,e,Dato stimato
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1319,,
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1327,,
A,Annuale,062031,Foiano di Val Fortore,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1296,e,Dato stimato
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,615,,
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,612,,
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,603,e,Dato stimato
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,599,,
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,590,,
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,583,e,Dato stimato
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1214,,
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1202,,
A,Annuale,062032,Forchia,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1186,e,Dato stimato
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,455,,
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,438,,
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,434,e,Dato stimato
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,503,,
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,502,,
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,496,e,Dato stimato
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,958,,
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,940,,
A,Annuale,062033,'Fragneto l"'Abate',JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,930,e,Dato stimato
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,822,,
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,812,,
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,813,e,Dato stimato
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,858,,
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,846,,
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,852,e,Dato stimato
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,1680,,
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,1658,,
A,Annuale,062034,Fragneto Monforte,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1665,e,Dato stimato
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,1020,,
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,1018,,
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,1004,e,Dato stimato
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,1012,,
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,995,,
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,980,e,Dato stimato
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,2032,,
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,2013,,
A,Annuale,062035,Frasso Telesino,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,1984,e,Dato stimato
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,204,,
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,199,,
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,194,e,Dato stimato
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,199,,
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,189,,
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,191,e,Dato stimato
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,403,,
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,388,,
A,Annuale,062036,Ginestra degli Schiavoni,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,385,e,Dato stimato
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,2273,,
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,2243,,
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,2237,e,Dato stimato
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,2308,,
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,2269,,
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,2235,e,Dato stimato
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2023,4581,,
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2024,4512,,
A,Annuale,062037,Guardia Sanframondi,JAN,Popolazione al 1º gennaio,9,Totale,TOTAL,Totale,99,Totale,2025,4472,e,Dato stimato
A,Annuale,062038,Limatola,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2023,2128,,
A,Annuale,062038,Limatola,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2024,2155,,
A,Annuale,062038,Limatola,JAN,Popolazione al 1º gennaio,1,Maschi,TOTAL,Totale,99,Totale,2025,2186,e,Dato stimato
A,Annuale,062038,Limatola,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2023,2049,,
A,Annuale,062038,Limatola,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2024,2049,,
A,Annuale,062038,Limatola,JAN,Popolazione al 1º gennaio,2,Femmine,TOTAL,Totale,99,Totale,2025,2059,e,Dato stimato
